exp;path_found;alg;wallt_micro;runt_micro;expanded;generated;heapops;start;target;gridcost;realcost;map
1;True;AnyaSearch;4593;4593.3;2;4;5;(166,395);(163,396);3.41421356;3.1622776601683795;8room_004.map
2;True;AnyaSearch;2041;2041.0;3;7;9;(180,174);(182,173);2.41421356;2.23606797749979;8room_004.map
3;True;AnyaSearch;962;962.9;2;4;5;(107,333);(107,335);2.0;2.0;8room_004.map
4;True;AnyaSearch;967;967.3;1;1;1;(259,137);(259,137);0.0;0.0;8room_004.map
5;True;AnyaSearch;2000;2000.6;3;5;7;(310,137);(309,138);1.41421356;1.4142135623730951;8room_004.map
6;True;AnyaSearch;2002;2002.5;3;12;14;(309,246);(312,245);3.41421356;3.1622776601683795;8room_004.map
7;True;AnyaSearch;994;994.1;2;5;6;(362,476);(361,473);3.41421356;3.1622776601683795;8room_004.map
8;True;AnyaSearch;1999;1999.7;1;1;1;(67,279);(67,279);0.0;0.0;8room_004.map
9;True;AnyaSearch;1000;1000.2;2;4;5;(173,362);(173,361);1.0;1.0;8room_004.map
10;True;AnyaSearch;2001;2001.6;2;8;9;(399,422);(396,422);3.0;3.0;8room_004.map
11;True;AnyaSearch;2000;2000.5;3;7;9;(367,172);(372,170);5.82842712;5.60555127546399;8room_004.map
12;True;AnyaSearch;3006;3006.4;5;11;15;(482,239);(479,237);4.41421356;3.6502815398728847;8room_004.map
13;True;AnyaSearch;991;991.2;2;3;4;(231,511);(227,510);4.41421356;4.123105625617661;8room_004.map
14;True;AnyaSearch;3006;3006.8;4;8;11;(19,44);(18,50);6.41421356;6.082762530298219;8room_004.map
15;True;AnyaSearch;1004;1004.3;3;5;7;(22,49);(17,54);7.07106781;7.0710678118654755;8room_004.map
16;True;AnyaSearch;1000;1000.4;2;4;5;(413,299);(410,303);5.24264069;5.0;8room_004.map
17;True;AnyaSearch;1999;1999.7;2;4;5;(351,245);(345,243);6.82842712;6.324555320336759;8room_004.map
18;True;AnyaSearch;3003;3003.5;6;14;19;(485,258);(485,255);6.41421356;3.82842712474619;8room_004.map
19;True;AnyaSearch;2038;2038.0;5;12;16;(107,317);(105,310);7.82842712;7.335087491092574;8room_004.map
20;True;AnyaSearch;2008;2008.4;5;10;14;(325,331);(318,332);7.41421356;7.123105625617661;8room_004.map
21;True;AnyaSearch;4032;4032.3;7;12;18;(182,435);(183,424);11.41421356;11.23606797749979;8room_004.map
22;True;AnyaSearch;2002;2002.1;4;7;10;(91,322);(98,324);10.07106781;9.639192214932638;8room_004.map
23;True;AnyaSearch;2008;2008.0;5;7;11;(71,218);(77,223);9.82842712;8.547442467302883;8room_004.map
24;True;AnyaSearch;3034;3034.8;8;15;22;(386,365);(385,372);9.07106781;8.848191962583275;8room_004.map
25;True;AnyaSearch;5000;5000.9;9;16;24;(383,88);(388,92);11.0;9.0;8room_004.map
26;True;AnyaSearch;2004;2004.2;5;10;14;(351,331);(346,324);10.24264069;9.403124237432849;8room_004.map
27;True;AnyaSearch;3994;3994.7;7;12;18;(490,404);(483,409);10.82842712;9.43397840021018;8room_004.map
28;True;AnyaSearch;2007;2007.0;5;9;13;(452,279);(445,275);8.65685425;8.07768723046357;8room_004.map
29;True;AnyaSearch;2019;2019.7;5;6;10;(180,503);(189,497);11.48528137;11.042019056626884;8room_004.map
30;True;AnyaSearch;2998;2998.3;4;7;10;(3,3);(1,12);9.82842712;9.219544457292887;8room_004.map
31;True;AnyaSearch;4005;4005.0;6;12;17;(434,481);(442,476);13.48528137;10.899494936611665;8room_004.map
32;True;AnyaSearch;4003;4003.6;5;7;11;(490,333);(483,334);13.07106781;10.565401897601228;8room_004.map
33;True;AnyaSearch;5003;5003.6;11;20;30;(275,261);(268,268);15.65685425;14.717176145466178;8room_004.map
34;True;AnyaSearch;9996;9996.7;8;14;21;(477,69);(470,79);15.24264069;12.94721147617606;8room_004.map
35;True;AnyaSearch;15998;15998.8;7;10;16;(473,122);(476,109);15.65685425;14.019764837837085;8room_004.map
36;True;AnyaSearch;5000;5000.4;5;12;16;(381,401);(371,403);12.48528137;12.042019056626884;8room_004.map
37;True;AnyaSearch;20008;20008.1;8;14;21;(6,483);(10,472);13.82842712;11.98536903096546;8room_004.map
38;True;AnyaSearch;2998;2998.1;4;7;10;(226,51);(229,63);13.24264069;12.45623261899998;8room_004.map
39;True;AnyaSearch;2003;2003.9;3;8;10;(95,444);(82,443);13.41421356;13.038404810405298;8room_004.map
40;True;AnyaSearch;3003;3003.3;6;11;16;(212,91);(209,97);13.24264069;12.8309518948453;8room_004.map
41;True;AnyaSearch;5996;5996.3;8;15;22;(179,163);(186,153);16.41421356;16.04987562112089;8room_004.map
42;True;AnyaSearch;7001;7001.6;8;16;23;(39,397);(25,402);17.24264069;15.70672987061327;8room_004.map
43;True;AnyaSearch;8998;8998.2;11;18;28;(475,5);(477,22);19.24264069;18.34166020071207;8room_004.map
44;True;AnyaSearch;7002;7002.0;13;21;33;(171,171);(179,183);17.65685425;16.11106178412582;8room_004.map
45;True;AnyaSearch;8006;8006.0;11;18;28;(430,364);(435,379);18.82842712;17.36991633752402;8room_004.map
46;True;AnyaSearch;2994;2994.8;7;14;20;(298,366);(311,374);17.48528137;15.698920015097862;8room_004.map
47;True;AnyaSearch;4008;4008.0;10;18;27;(486,462);(495,455);16.0;14.181782043891003;8room_004.map
48;True;AnyaSearch;3991;3991.9;11;22;32;(44,278);(30,273);19.24264069;17.609700215601432;8room_004.map
49;True;AnyaSearch;7001;7001.6;12;22;33;(351,395);(349,380);18.3137085;16.252207677816898;8room_004.map
50;True;AnyaSearch;3000;3000.3;8;14;21;(187,379);(199,388);18.89949493;17.194173437483137;8room_004.map
51;True;AnyaSearch;2996;2996.3;9;19;27;(315,386);(329,378);22.72792206;20.610223639210147;8room_004.map
52;True;AnyaSearch;3000;3000.7;9;14;22;(84,474);(103,474);20.65685425;19.490080380933197;8room_004.map
53;True;AnyaSearch;5999;5999.8;15;25;39;(309,339);(323,347);20.24264069;18.823214073769787;8room_004.map
54;True;AnyaSearch;9041;9041.2;18;29;46;(378,272);(386,287);22.89949493;20.446972815209225;8room_004.map
55;True;AnyaSearch;4998;4998.6;12;22;33;(133,454);(151,453);21.72792206;19.412903843218995;8room_004.map
56;True;AnyaSearch;4967;4967.9;11;25;35;(468,172);(452,164);20.48528137;18.476471310671645;8room_004.map
57;True;AnyaSearch;6035;6035.1;11;20;30;(380,38);(364,43);21.24264069;18.76782893563237;8room_004.map
58;True;AnyaSearch;3009;3009.2;6;12;17;(335,423);(317,420);21.72792206;19.653490100376874;8room_004.map
59;True;AnyaSearch;1039;1039.1;5;15;19;(301,369);(278,371);23.82842712;23.149403216058108;8room_004.map
60;True;AnyaSearch;3996;3996.9;10;16;25;(145,358);(160,365);22.48528137;19.405275988411116;8room_004.map
61;True;AnyaSearch;5033;5033.2;13;25;37;(433,273);(419,283);27.07106781;25.924065975149805;8room_004.map
62;True;AnyaSearch;3968;3968.7;8;15;22;(139,60);(113,62);27.65685425;26.280109889280517;8room_004.map
63;True;AnyaSearch;6007;6007.7;15;24;38;(110,182);(98,165);25.72792206;22.629453755754593;8room_004.map
64;True;AnyaSearch;5996;5996.5;15;27;41;(340,154);(330,175);26.3137085;23.632621639756444;8room_004.map
65;True;AnyaSearch;8043;8043.4;18;30;47;(365,358);(351,369);24.89949493;20.518904179506073;8room_004.map
66;True;AnyaSearch;7999;7999.9;15;26;40;(468,3);(475,19);26.07106781;24.34516805525459;8room_004.map
67;True;AnyaSearch;8993;8993.5;18;29;46;(290,462);(300,447);26.07106781;24.1838170104007;8room_004.map
68;True;AnyaSearch;5998;5998.5;14;21;34;(353,430);(370,418);25.72792206;22.14530372189312;8room_004.map
69;True;AnyaSearch;6035;6035.3;13;22;34;(89,276);(73,260);27.89949493;24.69882962401371;8room_004.map
70;True;AnyaSearch;10962;10962.2;20;35;54;(30,463);(29,477);27.14213562;24.62008637048198;8room_004.map
71;True;AnyaSearch;8039;8039.1;18;28;45;(68,90);(43,89);29.3137085;27.51216606813356;8room_004.map
72;True;AnyaSearch;7995;7995.5;19;36;54;(417,109);(423,126);30.07106781;26.758397072545975;8room_004.map
73;True;AnyaSearch;9001;9001.7;18;32;49;(85,193);(75,175);29.07106781;24.518040627074697;8room_004.map
74;True;AnyaSearch;6995;6995.5;14;24;37;(379,491);(396,507);28.3137085;24.738013993158603;8room_004.map
75;True;AnyaSearch;14000;14000.5;27;48;73;(428,231);(434,206);30.89949493;28.189768669869665;8room_004.map
76;True;AnyaSearch;8392;8392.7;19;34;52;(451,422);(469,441);31.14213562;27.27794118577266;8room_004.map
77;True;AnyaSearch;15999;15999.6;34;58;89;(426,229);(442,213);29.55634918;25.077762799372877;8room_004.map
78;True;AnyaSearch;7001;7001.2;14;23;36;(297,51);(278,45);28.89949493;25.149866908620403;8room_004.map
79;True;AnyaSearch;8002;8002.5;18;29;46;(203,395);(218,378);29.07106781;26.367846743928702;8room_004.map
80;True;AnyaSearch;7998;7998.4;16;25;40;(483,316);(466,299);28.14213562;24.784321284563067;8room_004.map
81;True;AnyaSearch;4970;4970.5;10;17;26;(275,399);(302,385);33.97056274;31.76539126351909;8room_004.map
82;True;AnyaSearch;14031;14031.6;30;49;75;(10,243);(30,260);34.3137085;30.863959522648;8room_004.map
83;True;AnyaSearch;8999;8999.2;22;36;57;(241,459);(242,482);35.89949493;29.363903260130215;8room_004.map
84;True;AnyaSearch;6036;6036.7;12;24;35;(70,395);(94,389);32.72792206;28.652540759344237;8room_004.map
85;True;AnyaSearch;11000;11000.2;22;33;54;(155,291);(152,314);34.72792206;30.785117828223626;8room_004.map
86;True;AnyaSearch;12035;12035.7;23;39;61;(205,156);(179,150);33.89949493;31.621001333311117;8room_004.map
87;True;AnyaSearch;11968;11968.7;28;48;72;(389,51);(415,53);35.65685425;31.83297666857596;8room_004.map
88;True;AnyaSearch;15032;15032.7;30;47;75;(83,394);(102,407);33.79898987;30.747552348524852;8room_004.map
89;True;AnyaSearch;6959;6959.5;16;26;41;(222,101);(197,92);33.55634918;29.80442874488446;8room_004.map
90;True;AnyaSearch;10009;10009.4;22;40;61;(379,138);(388,114);32.55634918;28.62553122276445;8room_004.map
91;True;AnyaSearch;16993;16993.0;32;54;83;(389,130);(371,154);39.55634918;34.00890057953042;8room_004.map
92;True;AnyaSearch;11040;11040.8;17;31;47;(43,220);(70,204);37.72792206;32.9822466346308;8room_004.map
93;True;AnyaSearch;10007;10007.0;24;45;68;(409,474);(431,499);38.79898987;34.189286420208305;8room_004.map
94;True;AnyaSearch;10998;10998.8;21;36;56;(143,212);(129,186);39.55634918;35.49867115830745;8room_004.map
95;True;AnyaSearch;8002;8002.0;24;40;63;(177,97);(159,87);36.48528137;31.1006659188015;8room_004.map
96;True;AnyaSearch;30995;30995.6;44;82;119;(350,239);(347,266);36.38477631;31.430276698442555;8room_004.map
97;True;AnyaSearch;16037;16037.4;31;49;76;(91,446);(106,418);39.48528137;35.08198219587469;8room_004.map
98;True;AnyaSearch;9282;9282.0;18;30;47;(51,355);(75,375);37.55634918;32.45608868322512;8room_004.map
99;True;AnyaSearch;8997;8997.4;26;37;62;(294,166);(267,153);37.55634918;34.690308751278124;8room_004.map
100;True;AnyaSearch;13997;13997.6;23;38;60;(236,135);(221,107);37.72792206;34.11369226198486;8room_004.map
101;True;AnyaSearch;8004;8004.3;19;29;47;(455,429);(490,427);41.97056274;36.590206446798035;8room_004.map
102;True;AnyaSearch;10055;10055.1;21;37;57;(354,21);(321,25);43.97056274;38.09707309543342;8room_004.map
103;True;AnyaSearch;12009;12009.0;21;39;59;(121,107);(131,143);41.3137085;37.757502445550216;8room_004.map
104;True;AnyaSearch;18002;18002.9;40;67;103;(330,59);(345,92);43.79898987;39.18358120512913;8room_004.map
105;True;AnyaSearch;24037;24037.6;54;91;143;(43,30);(57,6);42.14213562;37.21871450299931;8room_004.map
106;True;AnyaSearch;10000;10000.6;20;33;52;(55,189);(28,167);40.21320343;36.03389234457357;8room_004.map
107;True;AnyaSearch;17965;17965.0;38;66;101;(420,309);(411,276);43.21320343;39.02560614350662;8room_004.map
108;True;AnyaSearch;25002;25002.2;50;79;126;(359,277);(385,282);42.21320343;37.29092406772684;8room_004.map
109;True;AnyaSearch;14033;14033.4;28;46;73;(209,460);(235,446);42.62741699;37.44522877644434;8room_004.map
110;True;AnyaSearch;8947;8947.7;17;27;43;(271,363);(274,331);41.14213562;35.83356877758838;8room_004.map
111;True;AnyaSearch;12993;12993.2;34;54;85;(154,66);(191,55);47.79898987;41.664216429808576;8room_004.map
112;True;AnyaSearch;14008;14008.7;26;44;69;(62,371);(49,393);47.38477631;42.93919682907682;8room_004.map
113;True;AnyaSearch;12992;12992.3;31;52;80;(243,313);(203,311);46.97056274;42.61263446782437;8room_004.map
114;True;AnyaSearch;13005;13005.2;32;51;82;(397,466);(362,482);47.04163055;41.41794854501769;8room_004.map
115;True;AnyaSearch;17039;17039.5;43;70;112;(35,238);(67,249);47.38477631;42.813938947155684;8room_004.map
116;True;AnyaSearch;20961;20961.6;42;67;105;(495,330);(501,364);45.21320343;40.46770936844758;8room_004.map
117;True;AnyaSearch;37006;37006.0;88;142;217;(109,212);(134,234);47.62741699;42.28657613148889;8room_004.map
118;True;AnyaSearch;25017;25017.0;45;80;115;(492,394);(510,429);47.38477631;43.09512310827582;8room_004.map
119;True;AnyaSearch;22001;22001.8;49;80;125;(56,26);(58,53);46.79898987;42.94932398453257;8room_004.map
120;True;AnyaSearch;48040;48040.4;102;166;243;(86,201);(115,219);47.38477631;42.27208873242464;8room_004.map
121;True;AnyaSearch;13124;13124.2;30;46;75;(449,373);(484,393);50.79898987;44.934433075202165;8room_004.map
122;True;AnyaSearch;35057;35057.7;60;99;148;(319,149);(337,119);48.72792206;43.45837061126851;8room_004.map
123;True;AnyaSearch;13960;13960.9;26;42;67;(260,323);(301,314);49.79898987;46.300916728706255;8room_004.map
124;True;AnyaSearch;39999;39999.3;61;105;159;(449,235);(467,270);49.62741699;44.480658661211564;8room_004.map
125;True;AnyaSearch;35001;35001.6;62;102;154;(250,258);(247,289);50.38477631;44.52663975473848;8room_004.map
126;True;AnyaSearch;27004;27004.0;44;71;110;(117,444);(110,483);51.55634918;48.05487623521455;8room_004.map
127;True;AnyaSearch;26003;26003.7;56;81;133;(371,382);(394,412);51.97056274;45.28486799987227;8room_004.map
128;True;AnyaSearch;14998;14998.0;26;40;65;(76,428);(53,417);48.04163055;43.32764942137605;8room_004.map
129;True;AnyaSearch;8001;8001.8;20;30;49;(247,462);(207,471);50.21320343;44.83081389051995;8room_004.map
130;True;AnyaSearch;11998;11998.4;23;40;62;(191,337);(210,375);50.21320343;44.815404199229505;8room_004.map
131;True;AnyaSearch;11000;11000.5;24;37;60;(207,347);(242,354);53.21320343;48.90872799012651;8room_004.map
132;True;AnyaSearch;12001;12001.1;26;37;62;(109,332);(148,315);54.38477631;48.99784571785677;8room_004.map
133;True;AnyaSearch;38001;38001.7;74;116;176;(222,463);(190,449);52.38477631;47.75025918885182;8room_004.map
134;True;AnyaSearch;28003;28003.1;61;94;151;(164,191);(179,155);52.21320343;46.0596796186737;8room_004.map
135;True;AnyaSearch;51037;51037.3;102;176;246;(439,161);(476,177);53.72792206;48.69789583474694;8room_004.map
136;True;AnyaSearch;23026;23026.7;45;77;117;(257,117);(260,162);55.79898987;50.05420133979514;8room_004.map
137;True;AnyaSearch;18996;18996.4;42;69;109;(197,438);(238,431);53.79898987;47.436985075567605;8room_004.map
138;True;AnyaSearch;28998;28998.9;57;88;140;(378,482);(350,476);52.38477631;44.250656767409694;8room_004.map
139;True;AnyaSearch;39010;39010.4;74;109;175;(97,57);(103,89);54.04163055;49.58817320340067;8room_004.map
140;True;AnyaSearch;16004;16004.7;31;49;79;(187,154);(164,194);53.62741699;47.4653298998395;8room_004.map
141;True;AnyaSearch;24997;24997.5;33;64;96;(370,397);(366,446);57.38477631;52.042387487473306;8room_004.map
142;True;AnyaSearch;30001;30001.8;66;112;170;(345,102);(357,142);56.38477631;49.782639681159026;8room_004.map
143;True;AnyaSearch;15034;15034.9;33;56;86;(102,73);(70,45);56.72792206;49.11893285381581;8room_004.map
144;True;AnyaSearch;9002;9002.5;18;34;51;(444,286);(398,294);58.14213562;54.34848603799697;8room_004.map
145;True;AnyaSearch;23963;23963.8;49;72;116;(422,389);(399,350);57.21320343;49.35645532909613;8room_004.map
146;True;AnyaSearch;38040;38040.3;86;129;199;(163,477);(185,511);57.79898987;50.859963013214774;8room_004.map
147;True;AnyaSearch;32967;32967.8;77;117;182;(367,73);(332,100);57.45584412;51.42990945149564;8room_004.map
148;True;AnyaSearch;30033;30033.7;68;97;161;(70,347);(33,340);58.62741699;52.433452412882076;8room_004.map
149;True;AnyaSearch;31000;31000.4;66;117;170;(495,487);(480,438);58.72792206;53.9593884911808;8room_004.map
150;True;AnyaSearch;26036;26036.7;51;74;124;(387,32);(418,9);56.97056274;50.481939401886216;8room_004.map
151;True;AnyaSearch;32992;32992.6;80;123;195;(199,484);(239,477);60.55634918;53.174970435344484;8room_004.map
152;True;AnyaSearch;31039;31039.7;65;113;168;(53,489);(61,451);63.45584412;56.268810564768074;8room_004.map
153;True;AnyaSearch;55043;55043.4;114;193;279;(241,320);(267,277);63.28427124;56.140194006507876;8room_004.map
154;True;AnyaSearch;32957;32957.4;66;103;159;(214,31);(206,75);62.28427124;53.11521527788186;8room_004.map
155;True;AnyaSearch;14056;14056.4;34;55;88;(131,222);(92,186);61.52691193;54.15652020067001;8room_004.map
156;True;AnyaSearch;21055;21055.3;47;79;118;(198,475);(149,494);63.6984848;57.173110280832105;8room_004.map
157;True;AnyaSearch;18997;18997.9;44;66;109;(355,388);(402,385);61.6984848;55.12396068530697;8room_004.map
158;True;AnyaSearch;21993;21993.0;41;64;104;(396,334);(445,323);62.97056274;56.81724759948402;8room_004.map
159;True;AnyaSearch;22033;22033.8;51;84;131;(131,47);(173,23);60.38477631;53.11991847715581;8room_004.map
160;True;AnyaSearch;38001;38001.5;84;126;200;(108,284);(79,246);63.62741699;56.97812882549538;8room_004.map
161;True;AnyaSearch;27022;27022.8;65;110;170;(105,173);(79,129);65.21320343;57.24050503507068;8room_004.map
162;True;AnyaSearch;23001;23001.9;50;87;133;(91,77);(69,28);66.21320343;58.44284711685724;8room_004.map
163;True;AnyaSearch;26998;26998.2;58;92;138;(421,279);(370,273);64.21320343;58.19756906066814;8room_004.map
164;True;AnyaSearch;21022;21022.8;51;85;128;(316,437);(258,447);67.45584412;61.65530716838994;8room_004.map
165;True;AnyaSearch;39383;39383.8;115;178;271;(188,366);(235,371);64.87005768;57.61612123805847;8room_004.map
166;True;AnyaSearch;27706;27706.8;42;69;110;(476,318);(437,355);67.45584412;60.10225391580788;8room_004.map
167;True;AnyaSearch;54719;54719.5;129;208;308;(259,403);(213,426);67.97056274;61.40541321747986;8room_004.map
168;True;AnyaSearch;21650;21650.4;30;49;78;(108,425);(63,398);64.87005768;55.89565776154953;8room_004.map
169;True;AnyaSearch;55095;55095.1;124;205;297;(284,265);(260,314);65.97056274;59.92814663869048;8room_004.map
170;True;AnyaSearch;22890;22890.4;49;72;115;(33,6);(78,37);66.04163055;59.44581644420417;8room_004.map
171;True;AnyaSearch;37858;37858.0;82;134;201;(110,403);(158,436);71.87005768;63.27529918582349;8room_004.map
172;True;AnyaSearch;22959;22959.3;50;75;120;(45,359);(78,315);68.79898987;60.90654860872889;8room_004.map
173;True;AnyaSearch;25037;25037.7;53;84;133;(359,196);(410,181);69.45584412;61.14839172073505;8room_004.map
174;True;AnyaSearch;57702;57702.2;91;148;230;(86,395);(117,348);71.21320343;64.49651473349508;8room_004.map
175;True;AnyaSearch;26481;26481.6;38;62;99;(419,329);(438,284);70.87005768;61.71873151474516;8room_004.map
176;True;AnyaSearch;36002;36002.7;79;124;195;(395,125);(429,169);68.62741699;62.08587530435188;8room_004.map
177;True;AnyaSearch;41568;41568.4;98;148;228;(302,202);(247,201);70.28427124;62.991078020238604;8room_004.map
178;True;AnyaSearch;27988;27988.9;63;96;155;(197,175);(140,179);70.6984848;62.88902360288808;8room_004.map
179;True;AnyaSearch;38006;38006.2;82;131;203;(214,207);(215,162);68.04163055;60.93466991996353;8room_004.map
180;True;AnyaSearch;29668;29668.1;72;104;168;(92,303);(94,268);70.11269836;60.40558216176956;8room_004.map
181;True;AnyaSearch;26002;26002.1;57;99;152;(98,211);(116,155);72.04163055;65.52595932188157;8room_004.map
182;True;AnyaSearch;17034;17034.6;35;53;87;(179,279);(121,286);75.62741699;68.58572872233165;8room_004.map
183;True;AnyaSearch;26969;26969.0;61;103;163;(467,156);(434,107);73.6984848;66.53778085065595;8room_004.map
184;True;AnyaSearch;27005;27005.7;65;106;170;(436,366);(487,370);74.45584412;65.03513249633865;8room_004.map
185;True;AnyaSearch;45992;45992.5;130;208;319;(337,130);(345,188);73.45584412;67.09751058598798;8room_004.map
186;True;AnyaSearch;49259;49259.7;116;193;279;(123,150);(158,200);75.87005768;67.89861621647044;8room_004.map
187;True;AnyaSearch;51095;51095.7;81;136;203;(130,117);(116,180);74.45584412;67.89111944575205;8room_004.map
188;True;AnyaSearch;58092;58092.2;141;217;320;(363,39);(365,97);75.94112549;67.43725911822017;8room_004.map
189;True;AnyaSearch;55547;55547.0;100;155;243;(170,154);(225,131);74.87005768;65.06467336108093;8room_004.map
190;True;AnyaSearch;76744;76744.5;188;282;412;(389,66);(390,109);74.28427124;69.08614016328656;8room_004.map
191;True;AnyaSearch;34639;34639.7;68;107;168;(431,177);(486,182);78.14213562;69.87703032715288;8room_004.map
192;True;AnyaSearch;63694;63694.4;153;246;375;(165,57);(205,105);78.62741699;71.20267489895437;8room_004.map
193;True;AnyaSearch;24990;24990.2;54;84;137;(132,94);(180,131);79.28427124;69.5311231213996;8room_004.map
194;True;AnyaSearch;25956;25956.8;60;101;158;(301,436);(289,375);77.87005768;70.04505438895937;8room_004.map
195;True;AnyaSearch;29061;29061.8;74;126;194;(185,143);(254,142);78.38477631;72.75279526099422;8room_004.map
196;True;AnyaSearch;34053;34053.1;76;121;196;(140,369);(197,362);79.94112549;69.81111243965694;8room_004.map
197;True;AnyaSearch;29972;29972.8;59;100;150;(1,134);(26,80);76.21320343;69.43699462818944;8room_004.map
198;True;AnyaSearch;54041;54041.8;135;210;320;(479,399);(500,351);77.52691193;68.54366169837996;8room_004.map
199;True;AnyaSearch;55216;55216.9;89;149;220;(96,229);(52,183);78.87005768;68.99567436179987;8room_004.map
200;True;AnyaSearch;31963;31963.4;75;120;187;(268,269);(329,245);79.87005768;71.75275419875948;8room_004.map
201;True;AnyaSearch;61741;61741.9;169;260;389;(85,417);(32,450);81.94112549;74.51373178167616;8room_004.map
202;True;AnyaSearch;98972;98972.2;215;319;487;(363,78);(409,95);83.87005768;76.71293874911672;8room_004.map
203;True;AnyaSearch;71123;71123.4;134;205;307;(402,421);(425,359);81.76955261;73.95158545886542;8room_004.map
204;True;AnyaSearch;47959;47959.8;103;174;258;(147,422);(185,475);82.11269836;71.02400093460903;8room_004.map
205;True;AnyaSearch;72109;72109.7;160;257;384;(272,254);(268,189);82.11269836;73.59195229862178;8room_004.map
206;True;AnyaSearch;67139;67139.4;168;262;373;(353,111);(410,114);81.94112549;73.84586874028818;8room_004.map
207;True;AnyaSearch;52580;52580.1;97;150;233;(428,150);(423,214);83.42640686;74.22693742646146;8room_004.map
208;True;AnyaSearch;50284;50284.5;99;162;250;(428,193);(487,162);80.62741699;71.46613224139662;8room_004.map
209;True;AnyaSearch;81522;81522.8;173;266;393;(345,385);(386,427);80.35533905;72.6079959507171;8room_004.map
210;True;AnyaSearch;43837;43837.2;79;131;205;(378,338);(381,267);82.62741699;76.07308989949028;8room_004.map
211;True;AnyaSearch;47810;47810.7;62;94;151;(505,378);(461,327);86.11269836;75.77825239816335;8room_004.map
212;True;AnyaSearch;83386;83386.1;151;244;371;(330,186);(362,249);87.76955261;79.0720642682069;8room_004.map
213;True;AnyaSearch;56793;56793.3;106;177;264;(78,221);(126,171);86.76955261;76.99703351855675;8room_004.map
214;True;AnyaSearch;61122;61122.7;174;281;424;(167,418);(202,475);86.76955261;77.02184640763667;8room_004.map
215;True;AnyaSearch;43475;43475.8;72;121;188;(212,457);(162,506);85.18376617;74.46740097345031;8room_004.map
216;True;AnyaSearch;61785;61785.2;155;236;367;(141,268);(177,292);84.28427124;73.23064176952938;8room_004.map
217;True;AnyaSearch;40217;40217.9;70;115;177;(243,418);(180,439);84.87005768;79.0861726262036;8room_004.map
218;True;AnyaSearch;53125;53125.7;142;247;352;(331,134);(288,189);85.6984848;76.24968083501508;8room_004.map
219;True;AnyaSearch;67238;67238.7;152;233;349;(20,51);(89,63);84.45584412;77.2000033176337;8room_004.map
220;True;AnyaSearch;81560;81560.9;180;289;424;(457,238);(429,175);87.76955261;77.66657174832532;8room_004.map
221;True;AnyaSearch;69293;69293.3;149;230;343;(367,106);(299,121);88.35533905;80.08143394603007;8room_004.map
222;True;AnyaSearch;54232;54232.1;131;204;309;(195,140);(257,106);88.04163055;78.19733452284153;8room_004.map
223;True;AnyaSearch;114731;114731.7;252;376;557;(405,460);(382,403);91.94112549;81.70351950461033;8room_004.map
224;True;AnyaSearch;71582;71582.2;148;235;369;(178,164);(135,220);91.28427124;81.06853340112352;8room_004.map
225;True;AnyaSearch;58465;58465.0;146;224;335;(197,370);(145,321);90.35533905;80.95664329375532;8room_004.map
226;True;AnyaSearch;66023;66023.8;122;188;290;(369,325);(356,389);88.94112549;78.5264580394493;8room_004.map
227;True;AnyaSearch;46475;46475.1;103;176;262;(38,62);(62,127);88.94112549;80.32000696703761;8room_004.map
228;True;AnyaSearch;84723;84723.1;201;313;462;(437,282);(430,345);88.18376617;77.47001754348466;8room_004.map
229;True;AnyaSearch;52858;52858.6;105;157;248;(74,419);(45,353);88.94112549;81.26850839228642;8room_004.map
230;True;AnyaSearch;30199;30199.9;54;83;132;(233,340);(310,337);88.04163055;80.89310964565591;8room_004.map
231;True;AnyaSearch;48567;48567.5;93;141;226;(159,254);(179,179);94.45584412;84.75657940566785;8room_004.map
232;True;AnyaSearch;52468;52468.1;144;231;346;(66,100);(114,150);94.52691193;84.47974557333647;8room_004.map
233;True;AnyaSearch;83461;83461.0;160;256;383;(315,167);(260,115);93.52691193;84.70315476922514;8room_004.map
234;True;AnyaSearch;154070;154070.5;370;583;816;(260,67);(309,39);92.35533905;81.76171055031584;8room_004.map
235;True;AnyaSearch;51553;51553.0;91;134;219;(329,435);(307,507);94.42640686;83.76832975576636;8room_004.map
236;True;AnyaSearch;69699;69699.8;157;239;374;(187,364);(203,286);94.62741699;87.16450317428733;8room_004.map
237;True;AnyaSearch;105034;105034.4;223;343;517;(462,4);(470,68);92.76955261;82.16408700637973;8room_004.map
238;True;AnyaSearch;52734;52734.5;134;205;317;(465,369);(487,443);93.35533905;84.93493705408686;8room_004.map
239;True;AnyaSearch;83362;83362.7;178;281;427;(222,356);(246,423);92.35533905;83.64599641740622;8room_004.map
240;True;AnyaSearch;50672;50672.7;146;229;346;(333,250);(267,279);92.94112549;82.55237036116053;8room_004.map
241;True;AnyaSearch;41458;41458.5;62;101;158;(362,335);(348,415);99.35533905;89.5920926884737;8room_004.map
242;True;AnyaSearch;42034;42034.4;125;199;300;(335,86);(326,162);98.6984848;88.12086977079773;8room_004.map
243;True;AnyaSearch;56055;56055.0;93;137;220;(97,259);(155,316);98.59797974;86.54072832761757;8room_004.map
244;True;AnyaSearch;39888;39888.9;89;155;234;(471,154);(438,87);96.52691193;86.37846095006076;8room_004.map
245;True;AnyaSearch;68732;68732.3;142;241;367;(291,309);(300,233);97.28427124;88.85939900549523;8room_004.map
