exp;path_found;alg;wallt_micro;runt_micro;expanded;generated;heapops;start;target;gridcost;realcost;map
1;True;AnyaSearch;10656;10656.4;3;8;10;(130,334);(127,335);3.41421356;3.1622776601683795;London_0_512.map
2;True;AnyaSearch;24849;12425.1;2;6;7;(92,481);(89,482);3.41421356;3.1622776601683795;London_0_512.map
3;True;AnyaSearch;4991;4991.7;3;7;9;(205,112);(206,113);1.41421356;1.4142135623730951;London_0_512.map
4;True;AnyaSearch;2999;2999.8;4;9;12;(494,271);(493,274);3.41421356;3.1622776601683795;London_0_512.map
5;True;AnyaSearch;11000;11000.4;3;7;9;(381,342);(381,341);1.0;1.0;London_0_512.map
6;True;AnyaSearch;4998;4998.1;2;5;6;(396,96);(397,95);1.41421356;1.4142135623730951;London_0_512.map
7;True;AnyaSearch;6003;6003.6;2;5;6;(15,498);(18,497);3.41421356;3.1622776601683795;London_0_512.map
8;True;AnyaSearch;5005;5005.4;2;7;8;(294,324);(295,324);1.0;1.0;London_0_512.map
9;True;AnyaSearch;13003;13003.8;3;8;10;(344,376);(347,374);3.82842712;3.605551275463989;London_0_512.map
10;True;AnyaSearch;1999;1999.0;2;6;7;(353,188);(351,189);2.41421356;2.23606797749979;London_0_512.map
11;True;AnyaSearch;1998;1998.8;4;6;9;(298,72);(302,69);5.24264069;5.0;London_0_512.map
12;True;AnyaSearch;15999;15999.3;4;10;13;(135,356);(139,354);4.82842712;4.47213595499958;London_0_512.map
13;True;AnyaSearch;11001;11001.4;3;7;9;(268,397);(272,399);4.82842712;4.47213595499958;London_0_512.map
14;True;AnyaSearch;6002;6002.3;2;7;8;(143,382);(145,376);6.82842712;6.324555320336759;London_0_512.map
15;True;AnyaSearch;8116;8116.8;2;5;6;(263,393);(260,397);5.24264069;5.0;London_0_512.map
16;True;AnyaSearch;2967;2967.4;5;9;13;(151,102);(155,106);5.65685425;5.656854249492381;London_0_512.map
17;True;AnyaSearch;11002;11002.4;4;9;12;(354,375);(357,378);4.24264069;4.242640687119285;London_0_512.map
18;True;AnyaSearch;15992;15992.9;4;8;11;(209,423);(211,430);7.82842712;7.280109889280518;London_0_512.map
19;True;AnyaSearch;3001;3001.6;2;6;7;(486,72);(489,67);6.24264069;5.830951894845301;London_0_512.map
20;True;AnyaSearch;11201;11201.0;3;7;9;(8,62);(3,65);6.24264069;5.830951894845301;London_0_512.map
21;True;AnyaSearch;6032;6032.3;2;3;4;(22,143);(13,142);9.41421356;9.055385138137417;London_0_512.map
22;True;AnyaSearch;6970;6970.6;2;6;7;(278,316);(287,320);10.65685425;9.848857801796104;London_0_512.map
23;True;AnyaSearch;15994;15994.6;3;6;8;(17,321);(26,322);9.41421356;9.055385138137417;London_0_512.map
24;True;AnyaSearch;8999;8999.0;3;7;9;(38,443);(42,433);11.65685425;10.770329614269007;London_0_512.map
25;True;AnyaSearch;10000;10000.6;2;5;6;(362,436);(355,440);8.65685425;8.06225774829855;London_0_512.map
26;True;AnyaSearch;18003;18003.0;3;9;11;(302,350);(304,339);11.82842712;11.180339887498949;London_0_512.map
27;True;AnyaSearch;16000;16000.8;3;8;10;(244,339);(236,345);10.48528137;10.0;London_0_512.map
28;True;AnyaSearch;10002;10002.2;2;5;6;(292,463);(284,465);8.82842712;8.246211251235321;London_0_512.map
29;True;AnyaSearch;19002;19002.7;3;7;9;(38,354);(44,349);8.07106781;7.810249675906654;London_0_512.map
30;True;AnyaSearch;3998;3998.3;5;8;12;(198,18);(201,8);11.24264069;10.44030650891055;London_0_512.map
31;True;AnyaSearch;2996;2996.7;2;5;6;(149,22);(159,15);12.89949493;12.206555615733702;London_0_512.map
32;True;AnyaSearch;4000;4000.7;4;7;10;(432,493);(433,505);12.41421356;12.041594578792296;London_0_512.map
33;True;AnyaSearch;1999;1999.9;2;7;8;(237,202);(224,202);13.0;13.0;London_0_512.map
34;True;AnyaSearch;19997;19997.4;3;6;8;(18,379);(29,370);14.72792206;14.212670403551895;London_0_512.map
35;True;AnyaSearch;4998;4998.1;2;6;7;(171,489);(180,498);12.72792206;12.727922061357855;London_0_512.map
36;True;AnyaSearch;4001;4001.2;5;7;11;(354,505);(349,494);13.07106781;12.083045973594572;London_0_512.map
37;True;AnyaSearch;14990;14990.3;3;7;9;(269,434);(279,439);12.07106781;11.180339887498949;London_0_512.map
38;True;AnyaSearch;4004;4004.9;2;4;5;(100,493);(96,507);15.65685425;14.560219778561036;London_0_512.map
39;True;AnyaSearch;10997;10997.1;5;8;12;(206,447);(212,457);12.48528137;11.661903789690601;London_0_512.map
40;True;AnyaSearch;3002;3002.5;2;8;9;(320,184);(332,186);12.82842712;12.165525060596439;London_0_512.map
41;True;AnyaSearch;11003;11003.1;6;9;14;(245,444);(241,428);17.65685425;16.492422502470642;London_0_512.map
42;True;AnyaSearch;4004;4004.9;2;5;6;(157,238);(168,224);18.55634918;17.804493814764857;London_0_512.map
43;True;AnyaSearch;7994;7994.9;2;5;6;(211,476);(195,485);19.72792206;18.35755975068582;London_0_512.map
44;True;AnyaSearch;6001;6001.4;8;13;20;(492,185);(485,169);18.89949493;17.46424919657298;London_0_512.map
45;True;AnyaSearch;12001;12001.5;3;8;10;(123,341);(105,339);18.82842712;18.110770276274835;London_0_512.map
46;True;AnyaSearch;6998;6998.1;10;15;24;(457,48);(453,66);19.65685425;18.439088914585774;London_0_512.map
47;True;AnyaSearch;6002;6002.2;11;16;26;(272,174);(258,160);19.79898987;19.79898987322333;London_0_512.map
48;True;AnyaSearch;22999;22999.1;6;12;17;(359,363);(362,347);17.24264069;16.278820596099706;London_0_512.map
49;True;AnyaSearch;7998;7998.0;6;9;14;(4,477);(16,463);18.97056274;18.439088914585774;London_0_512.map
50;True;AnyaSearch;7006;7006.8;2;5;6;(343,487);(325,489);18.82842712;18.110770276274835;London_0_512.map
51;True;AnyaSearch;6997;6997.8;10;15;24;(483,184);(488,204);22.07106781;20.615528128088304;London_0_512.map
52;True;AnyaSearch;7000;7000.2;3;8;10;(214,234);(224,217);21.14213562;19.72308292331602;London_0_512.map
53;True;AnyaSearch;4995;4995.3;3;6;8;(486,168);(503,158);21.14213562;19.72308292331602;London_0_512.map
54;True;AnyaSearch;5004;5004.2;3;7;9;(74,111);(68,129);20.48528137;18.973665961010276;London_0_512.map
55;True;AnyaSearch;6004;6004.2;6;11;16;(261,416);(251,400);20.14213562;18.867962264113206;London_0_512.map
56;True;AnyaSearch;24995;24995.4;5;10;14;(65,318);(66,296);23.24264069;22.099019513592786;London_0_512.map
57;True;AnyaSearch;13024;13024.8;6;11;16;(171,487);(189,477);22.14213562;20.591260281974;London_0_512.map
58;True;AnyaSearch;12995;12995.0;5;11;15;(260,396);(244,383);21.38477631;20.615528128088304;London_0_512.map
59;True;AnyaSearch;11003;11003.9;4;8;11;(336,247);(321,230);23.21320343;22.67156809750927;London_0_512.map
60;True;AnyaSearch;4992;4992.8;7;10;16;(195,124);(180,137);20.38477631;19.849433241279208;London_0_512.map
61;True;AnyaSearch;11004;11004.4;5;8;12;(363,447);(343,436);24.55634918;22.825424421026653;London_0_512.map
62;True;AnyaSearch;9011;9011.1;9;14;22;(56,214);(62,190);26.48528137;25.231546211727817;London_0_512.map
63;True;AnyaSearch;9034;9034.9;2;5;6;(175,445);(152,455);27.14213562;25.079872407968907;London_0_512.map
64;True;AnyaSearch;11967;11967.7;3;6;8;(308,477);(307,501);24.41421356;24.020824298928627;London_0_512.map
65;True;AnyaSearch;6997;6997.1;3;9;11;(387,63);(362,62);25.41421356;25.019992006393608;London_0_512.map
66;True;AnyaSearch;22040;22040.3;14;20;33;(307,313);(301,335);24.48528137;22.80350850198276;London_0_512.map
67;True;AnyaSearch;5994;5994.5;2;6;7;(339,490);(364,497);27.89949493;25.96150997149434;London_0_512.map
68;True;AnyaSearch;8002;8002.6;3;5;7;(182,312);(206,320);27.3137085;25.298221281347036;London_0_512.map
69;True;AnyaSearch;14007;14007.8;7;9;15;(339,259);(334,283);26.07106781;24.515301344262525;London_0_512.map
70;True;AnyaSearch;15397;15397.2;10;13;22;(138,447);(143,423);26.07106781;24.515301344262525;London_0_512.map
71;True;AnyaSearch;10322;10322.9;2;6;7;(282,398);(259,412);28.79898987;26.92582403567252;London_0_512.map
72;True;AnyaSearch;9359;9359.4;4;9;12;(306,363);(284,382);29.87005768;29.068883707497267;London_0_512.map
73;True;AnyaSearch;22682;22682.1;3;8;10;(51,329);(29,308);30.6984848;30.4138126514911;London_0_512.map
74;True;AnyaSearch;7351;7351.3;2;6;7;(305,318);(333,321);29.24264069;28.160255680657446;London_0_512.map
75;True;AnyaSearch;12365;12365.1;25;29;53;(361,212);(364,242);31.24264069;30.14962686336267;London_0_512.map
76;True;AnyaSearch;12729;12729.9;3;8;10;(322,349);(307,374);31.21320343;29.154759474226502;London_0_512.map
77;True;AnyaSearch;9352;9352.6;6;10;15;(320,285);(299,262);31.6984848;31.144823004794873;London_0_512.map
78;True;AnyaSearch;17653;17653.0;7;16;22;(263,332);(257,306);28.48528137;26.68332812825267;London_0_512.map
79;True;AnyaSearch;2157;2157.3;2;5;6;(169,320);(194,310);29.14213562;26.92582403567252;London_0_512.map
80;True;AnyaSearch;9142;9142.7;2;4;5;(444,326);(472,325);28.41421356;28.0178514522438;London_0_512.map
81;True;AnyaSearch;9542;9542.0;4;9;12;(276,245);(297,221);32.6984848;31.89043743820395;London_0_512.map
82;True;AnyaSearch;14436;14436.3;2;6;7;(482,342);(493,372);34.55634918;31.953090617340916;London_0_512.map
83;True;AnyaSearch;7287;7287.1;6;9;14;(260,206);(230,211);32.07106781;30.4138126514911;London_0_512.map
84;True;AnyaSearch;37747;37747.4;4;8;11;(283,485);(284,450);35.41421356;35.014282800023196;London_0_512.map
85;True;AnyaSearch;15002;15002.3;2;6;7;(484,346);(510,368);35.11269836;34.058772731852805;London_0_512.map
86;True;AnyaSearch;21997;21997.0;4;9;12;(329,264);(331,299);35.82842712;35.05709628591621;London_0_512.map
87;True;AnyaSearch;10998;10998.0;7;11;17;(176,488);(191,461);33.21320343;30.886890422961002;London_0_512.map
88;True;AnyaSearch;17035;17035.3;5;9;13;(143,481);(167,505);33.94112549;33.94112549695428;London_0_512.map
89;True;AnyaSearch;4970;4970.4;3;6;8;(157,488);(123,485);35.24264069;34.132096331752024;London_0_512.map
90;True;AnyaSearch;13160;13160.7;23;34;56;(366,35);(373,67);34.89949493;32.7566787083184;London_0_512.map
91;True;AnyaSearch;11009;11009.7;2;5;6;(314,269);(341,245);36.94112549;36.124783736376884;London_0_512.map
92;True;AnyaSearch;20029;20029.8;25;28;52;(305,278);(301,314);37.65685425;36.22154055254967;London_0_512.map
93;True;AnyaSearch;25997;25997.8;10;13;22;(326,458);(342,426);38.62741699;35.77708763999664;London_0_512.map
94;True;AnyaSearch;8003;8003.5;7;11;17;(444,208);(476,192);38.62741699;36.69799309981105;London_0_512.map
95;True;AnyaSearch;4991;4991.6;3;9;11;(238,329);(204,323);36.48528137;34.52535300326414;London_0_512.map
96;True;AnyaSearch;7007;7007.0;4;10;13;(223,209);(251,188);36.6984848;35.0;London_0_512.map
97;True;AnyaSearch;12003;12003.0;10;16;25;(335,290);(333,251);39.82842712;39.05124837953327;London_0_512.map
98;True;AnyaSearch;12038;12038.5;24;36;59;(101,48);(126,76);38.35533905;37.53664875824692;London_0_512.map
99;True;AnyaSearch;8962;8962.1;2;5;6;(210,481);(174,485);37.65685425;36.22154055254967;London_0_512.map
100;True;AnyaSearch;25039;25039.6;6;11;16;(29,381);(32,346);36.24264069;35.12833614050059;London_0_512.map
101;True;AnyaSearch;21970;21970.7;6;15;20;(215,356);(196,322);41.87005768;38.948684188300895;London_0_512.map
102;True;AnyaSearch;15994;15994.5;4;7;10;(247,463);(211,450);41.38477631;38.27531841800928;London_0_512.map
103;True;AnyaSearch;24006;24006.6;7;10;16;(184,440);(213,413);40.18376617;39.6232255123179;London_0_512.map
104;True;AnyaSearch;20002;20002.3;3;9;11;(162,355);(124,348);40.89949493;38.63935817272331;London_0_512.map
105;True;AnyaSearch;22002;22002.8;6;13;18;(246,339);(212,316);43.52691193;41.048751503547585;London_0_512.map
106;True;AnyaSearch;22005;22005.4;9;12;20;(205,472);(174,442);43.42640686;43.139309220245984;London_0_512.map
107;True;AnyaSearch;15001;15001.6;7;11;17;(441,300);(477,313);41.38477631;38.27531841800928;London_0_512.map
108;True;AnyaSearch;18003;18003.7;3;9;11;(357,351);(398,346);43.07106781;41.30375285612676;London_0_512.map
109;True;AnyaSearch;13993;13993.3;3;6;8;(362,453);(324,446);40.89949493;38.63935817272331;London_0_512.map
110;True;AnyaSearch;11005;11005.5;5;13;17;(145,254);(112,233);41.6984848;39.11521443121589;London_0_512.map
111;True;AnyaSearch;2998;2998.3;3;6;8;(122,288);(77,284);46.65685425;45.17742799230607;London_0_512.map
112;True;AnyaSearch;15006;15006.0;15;21;35;(112,383);(122,425);46.14213562;43.174066289845804;London_0_512.map
113;True;AnyaSearch;8994;8994.8;3;7;9;(338,368);(297,352);47.62741699;44.01136216933077;London_0_512.map
114;True;AnyaSearch;5001;5001.5;11;15;25;(331,143);(289,133);46.14213562;43.174066289845804;London_0_512.map
115;True;AnyaSearch;15999;14999.9;4;8;11;(300,278);(343,285);45.89949493;43.56604182158393;London_0_512.map
116;True;AnyaSearch;17999;17999.1;6;9;14;(344,438);(373,406);44.0121933;43.18564576337837;London_0_512.map
117;True;AnyaSearch;16992;16992.4;5;10;14;(461,353);(445,315);44.62741699;41.23105625617661;London_0_512.map
118;True;AnyaSearch;15010;15010.8;10;15;24;(39,445);(21,477);45.3137085;42.25711292811402;London_0_512.map
119;True;AnyaSearch;28233;28233.4;4;10;13;(490,364);(460,331);45.42640686;44.598206241955516;London_0_512.map
120;True;AnyaSearch;9995;9995.2;12;15;26;(12,407);(37,444);47.35533905;44.654227123532216;London_0_512.map
121;True;AnyaSearch;26999;26999.7;10;15;24;(235,458);(264,494);48.0121933;46.22769732530488;London_0_512.map
122;True;AnyaSearch;26004;26004.8;28;35;62;(237,46);(275,18);51.94112549;50.188384493599216;London_0_512.map
123;True;AnyaSearch;14000;14000.2;9;12;20;(187,458);(228,482);50.94112549;47.50789408087881;London_0_512.map
124;True;AnyaSearch;24031;24031.1;13;17;29;(237,426);(249,472);50.97056274;47.53945729601885;London_0_512.map
125;True;AnyaSearch;12000;12000.9;14;19;32;(264,174);(295,210);48.84062042;47.50789408087881;London_0_512.map
126;True;AnyaSearch;5004;5004.2;3;6;8;(222,300);(267,287);50.38477631;46.84015371452148;London_0_512.map
127;True;AnyaSearch;4996;4996.5;3;6;8;(435,364);(485,360);51.65685425;50.15974481593781;London_0_512.map
128;True;AnyaSearch;17003;17003.4;5;12;16;(220,359);(192,396);48.59797974;46.400431032480725;London_0_512.map
129;True;AnyaSearch;16036;16036.1;12;16;27;(99,502);(79,459);51.28427124;47.4236228055175;London_0_512.map
130;True;AnyaSearch;10002;10002.2;3;7;9;(393,371);(347,366);48.07106781;46.2709412050371;London_0_512.map
131;True;AnyaSearch;19997;19997.8;7;10;16;(315,280);(269,256);55.94112549;51.884487084291386;London_0_512.map
132;True;AnyaSearch;6007;6007.3;4;7;10;(186,492);(235,506);54.79898987;50.96076922496363;London_0_512.map
133;True;AnyaSearch;12999;12999.2;4;9;12;(391,330);(347,351);52.6984848;48.75448697299562;London_0_512.map
134;True;AnyaSearch;14177;14177.1;4;7;10;(236,448);(185,440);54.3137085;51.62363799656123;London_0_512.map
135;True;AnyaSearch;24004;24004.3;24;34;57;(238,8);(269,28);53.14213562;50.3707298757828;London_0_512.map
136;True;AnyaSearch;2997;2997.5;4;7;10;(106,261);(52,264);55.24264069;54.08326913195984;London_0_512.map
137;True;AnyaSearch;16995;16995.3;10;14;23;(270,447);(302,407);53.25483398;51.22499389946279;London_0_512.map
138;True;AnyaSearch;33039;33039.6;10;18;27;(386,388);(412,357);53.97056274;48.75148571355974;London_0_512.map
139;True;AnyaSearch;42005;42005.1;34;43;76;(472,249);(490,206);53.28427124;49.81256059722112;London_0_512.map
140;True;AnyaSearch;9009;9009.7;11;15;25;(315,301);(266,311);53.14213562;50.00999900019995;London_0_512.map
141;True;AnyaSearch;9999;9999.7;4;12;15;(302,367);(264,325);57.74011536;56.639209034025185;London_0_512.map
142;True;AnyaSearch;18021;18021.6;11;20;30;(159,249);(106,263);59.38477631;56.361655596184264;London_0_512.map
143;True;AnyaSearch;12976;12976.0;4;11;14;(259,337);(204,329);58.3137085;55.57877292636101;London_0_512.map
144;True;AnyaSearch;17036;17036.9;3;7;9;(44,334);(101,337);58.24264069;57.07889277132134;London_0_512.map
145;True;AnyaSearch;18009;18009.5;6;12;17;(323,373);(348,327);56.35533905;52.354560450833695;London_0_512.map
146;True;AnyaSearch;12992;12992.9;5;10;14;(478,38);(478,96);58.82842712;58.0;London_0_512.map
147;True;AnyaSearch;13008;13008.2;22;25;46;(366,293);(318,320);59.18376617;55.072679252057455;London_0_512.map
148;True;AnyaSearch;18000;18000.5;13;18;30;(172,440);(138,395);59.08326111;56.4003546088143;London_0_512.map
149;True;AnyaSearch;5994;5994.5;2;6;7;(256,213);(199,214);57.41421356;57.0087712549569;London_0_512.map
150;True;AnyaSearch;6038;6038.2;2;7;8;(277,300);(220,298);57.82842712;57.0350769263968;London_0_512.map
151;True;AnyaSearch;14030;14030.1;5;9;13;(166,413);(119,452);63.15432892;61.07372593840988;London_0_512.map
152;True;AnyaSearch;9000;9000.5;3;7;9;(95,370);(37,360);62.14213562;58.855755878248644;London_0_512.map
153;True;AnyaSearch;17037;17037.3;8;15;22;(465,344);(486,290);62.6984848;57.9396237474839;London_0_512.map
154;True;AnyaSearch;10019;10019.2;13;18;30;(415,262);(365,234);61.59797974;57.35997166428166;London_0_512.map
155;True;AnyaSearch;22000;22000.0;7;15;21;(317,344);(274,301);60.81118317;60.81118318204309;London_0_512.map
156;True;AnyaSearch;11024;11024.8;12;14;25;(206,502);(161,462);61.56854248;60.207972893961475;London_0_512.map
157;True;AnyaSearch;19031;19031.9;8;12;19;(353,462);(400,425);62.32590179;59.81638571495272;London_0_512.map
158;True;AnyaSearch;10000;10000.0;2;6;7;(306,480);(353,448);60.25483398;56.859475903318;London_0_512.map
159;True;AnyaSearch;7035;7035.4;11;17;27;(383,163);(326,153);61.14213562;57.87054518492115;London_0_512.map
160;True;AnyaSearch;14969;14969.5;12;17;28;(329,209);(302,258);60.18376617;55.94640292279746;London_0_512.map
161;True;AnyaSearch;33034;33034.8;16;28;43;(477,380);(499,438);67.11269836;65.921582402127;London_0_512.map
162;True;AnyaSearch;28017;28017.4;9;17;25;(409,313);(425,368);66.3137085;62.785315822120154;London_0_512.map
163;True;AnyaSearch;13004;13004.6;13;18;30;(20,477);(62,511);64.87005768;59.799515907895994;London_0_512.map
164;True;AnyaSearch;17996;17996.2;2;6;7;(503,319);(447,344);66.35533905;61.326992425847855;London_0_512.map
165;True;AnyaSearch;20024;20024.7;6;11;16;(45,293);(108,288);65.07106781;63.198101237299845;London_0_512.map
166;True;AnyaSearch;15999;15999.2;11;18;28;(132,414);(85,367);66.46803741;66.46803743153546;London_0_512.map
167;True;AnyaSearch;15957;15957.3;23;32;54;(364,73);(311,100);64.18376617;59.481089431852205;London_0_512.map
168;True;AnyaSearch;16003;16003.3;5;12;16;(193,340);(249,360);64.28427124;59.464274989274024;London_0_512.map
169;True;AnyaSearch;65117;65117.4;29;45;73;(334,158);(368,203);66.94112549;61.946744832589935;London_0_512.map
170;True;AnyaSearch;29238;29238.9;16;23;38;(252,387);(300,433);67.05382385;66.48308055437865;London_0_512.map
171;True;AnyaSearch;42005;42005.8;3;7;9;(332,169);(326,235);68.48528137;66.27216610312357;London_0_512.map
172;True;AnyaSearch;14025;14025.0;3;8;10;(196,424);(130,419);68.07106781;66.18912297349165;London_0_512.map
173;True;AnyaSearch;24056;24056.0;44;56;99;(289,4);(270,63);69.35533905;64.28819826858091;London_0_512.map
174;True;AnyaSearch;10039;10039.1;4;9;12;(387,334);(337,382);69.88225098;69.31089380465383;London_0_512.map
175;True;AnyaSearch;12960;12960.2;5;12;16;(305,411);(348,360);68.81118317;66.70832032063167;London_0_512.map
176;True;AnyaSearch;25000;25000.6;34;48;81;(301,192);(318,142);68.94112549;64.69740114689202;London_0_512.map
177;True;AnyaSearch;8034;8034.1;5;10;14;(278,325);(216,305);70.28427124;65.14598989960932;London_0_512.map
178;True;AnyaSearch;29964;29964.3;27;31;57;(303,276);(282,338);70.6984848;65.45991139621256;London_0_512.map
179;True;AnyaSearch;16040;16040.3;7;14;20;(230,340);(289,368);70.59797974;65.30696746902278;London_0_512.map
180;True;AnyaSearch;4968;4968.3;3;5;7;(366,498);(296,494);71.65685425;70.11419257183242;London_0_512.map
181;True;AnyaSearch;15995;15995.6;17;22;38;(138,410);(172,469);73.08326111;68.09552114493287;London_0_512.map
182;True;AnyaSearch;10036;10036.5;6;11;16;(354,330);(296,288);75.3969696;71.61005515987263;London_0_512.map
183;True;AnyaSearch;19995;19995.4;7;15;21;(384,370);(406,306);73.11269836;67.67569726275453;London_0_512.map
184;True;AnyaSearch;21963;21963.2;6;14;19;(492,330);(429,303);74.18376617;69.58892098120984;London_0_512.map
185;True;AnyaSearch;16992;16992.3;39;60;98;(443,55);(393,108);73.7106781;72.86288492778748;London_0_512.map
186;True;AnyaSearch;15002;15002.6;6;13;18;(133,348);(203,361);75.38477631;71.19691004531025;London_0_512.map
187;True;AnyaSearch;23996;23996.7;15;24;38;(143,368);(170,306);73.18376617;67.70832032063167;London_0_512.map
188;True;AnyaSearch;12996;12996.9;14;21;34;(371,72);(439,59);74.55634918;71.58794397225415;London_0_512.map
189;True;AnyaSearch;16005;16005.8;3;7;9;(241,305);(304,274);75.84062042;70.21395872616783;London_0_512.map
190;True;AnyaSearch;16999;16999.4;21;29;49;(232,218);(215,150);75.04163055;70.09279563550022;London_0_512.map
191;True;AnyaSearch;26002;26002.4;27;44;67;(425,156);(359,132);77.11269836;74.87997803421692;London_0_512.map
192;True;AnyaSearch;37002;37002.6;15;23;37;(284,244);(237,198);78.35533905;72.32991333634848;London_0_512.map
193;True;AnyaSearch;9022;9022.7;4;10;13;(227,407);(301,397);78.14213562;74.67261881037788;London_0_512.map
194;True;AnyaSearch;29005;29005.5;22;33;54;(224,200);(156,222);77.11269836;72.21569045768602;London_0_512.map
195;True;AnyaSearch;23990;23990.7;19;29;47;(471,7);(494,73);77.28427124;73.73268529303192;London_0_512.map
196;True;AnyaSearch;21011;21011.6;5;9;13;(217,398);(152,432);79.08326111;73.35529974037323;London_0_512.map
197;True;AnyaSearch;10038;10038.7;11;16;26;(200,409);(263,448);79.15432892;74.09453421137081;London_0_512.map
198;True;AnyaSearch;13020;13020.0;3;10;12;(248,327);(306,281);77.05382385;74.02702209328699;London_0_512.map
199;True;AnyaSearch;18999;18999.3;7;13;19;(349,310);(409,358);79.88225098;76.83749084919418;London_0_512.map
200;True;AnyaSearch;19153;19153.0;17;26;42;(214,175);(237,243);77.52691193;71.78439941937245;London_0_512.map
201;True;AnyaSearch;21990;21990.1;5;10;14;(75,385);(10,347);80.74011536;75.29276193632427;London_0_512.map
202;True;AnyaSearch;14020;14020.7;5;10;14;(124,397);(156,327);83.25483398;76.96752561957543;London_0_512.map
203;True;AnyaSearch;28036;28036.4;5;10;14;(423,431);(397,501);80.76955261;74.70891922099928;London_0_512.map
204;True;AnyaSearch;15999;15999.4;12;17;28;(261,244);(312,190);82.15432892;76.93058844955156;London_0_512.map
205;True;AnyaSearch;22035;22035.1;49;60;108;(244,207);(196,270);82.88225098;79.20227269466452;London_0_512.map
206;True;AnyaSearch;17002;17002.4;20;23;42;(99,511);(81,437);81.45584412;76.15773105863909;London_0_512.map
207;True;AnyaSearch;13018;13018.0;7;13;19;(351,403);(278,384);80.87005768;75.43208866258443;London_0_512.map
208;True;AnyaSearch;16005;16005.4;32;36;67;(205,141);(273,172);80.84062042;74.73285756613352;London_0_512.map
209;True;AnyaSearch;13993;13993.2;18;23;40;(77,274);(6,243);83.84062042;77.47257579298626;London_0_512.map
210;True;AnyaSearch;32000;32000.1;52;60;111;(411,246);(422,322);80.55634918;77.03850193246127;London_0_512.map
211;True;AnyaSearch;22024;22024.1;16;25;40;(170,332);(232,392);86.85281372;86.27861844049197;London_0_512.map
212;True;AnyaSearch;15999;15999.0;9;14;22;(318,318);(254,265);85.95331879;83.09632964216891;London_0_512.map
213;True;AnyaSearch;19038;19038.1;14;20;33;(319,320);(243,341);84.6984848;78.84795495128583;London_0_512.map
214;True;AnyaSearch;17039;17039.0;14;17;30;(179,477);(114,426);86.12489166;82.61961026293939;London_0_512.map
215;True;AnyaSearch;11041;11041.5;6;9;14;(139,447);(222,435);87.97056274;83.86298349093002;London_0_512.map
216;True;AnyaSearch;13962;13962.9;20;26;45;(324,301);(250,329);85.59797974;79.12016177940993;London_0_512.map
217;True;AnyaSearch;22033;22033.0;23;28;50;(314,502);(315,415);87.41421356;87.00574693662483;London_0_512.map
218;True;AnyaSearch;15002;15002.5;10;19;28;(349,405);(277,371);86.08326111;79.62411694957753;London_0_512.map
219;True;AnyaSearch;12017;12017.9;5;8;12;(383,440);(302,427);86.38477631;82.03657720797473;London_0_512.map
220;True;AnyaSearch;7037;7037.6;6;9;14;(390,492);(309,478);86.79898987;82.20097323024831;London_0_512.map
221;True;AnyaSearch;45960;45960.9;44;56;99;(485,239);(442,293);90.35533905;85.46464373217984;London_0_512.map
222;True;AnyaSearch;12023;12023.2;3;7;9;(300,270);(311,186);88.55634918;84.71717653463199;London_0_512.map
223;True;AnyaSearch;14001;14001.4;5;9;13;(317,281);(231,275);88.48528137;86.20904824900923;London_0_512.map
224;True;AnyaSearch;17059;17059.2;15;22;36;(171,379);(246,419);91.56854248;85.0;London_0_512.map
225;True;AnyaSearch;24960;24960.4;8;15;22;(340,363);(303,437);89.32590179;82.73451516749222;London_0_512.map
226;True;AnyaSearch;17000;17000.6;5;13;17;(362,340);(293,392);90.53910522;86.40023148117139;London_0_512.map
227;True;AnyaSearch;21005;21005.3;13;23;35;(157,323);(105,392);90.53910522;86.40023148117139;London_0_512.map
228;True;AnyaSearch;15014;15014.0;12;22;33;(444,376);(508,422);88.91168823;82.13236934245069;London_0_512.map
229;True;AnyaSearch;26009;26009.7;15;21;35;(327,434);(299,354);91.59797974;84.75848040166836;London_0_512.map
230;True;AnyaSearch;28061;28061.1;6;12;17;(316,431);(322,342);91.48528137;89.20201791439474;London_0_512.map
231;True;AnyaSearch;19040;19040.1;3;8;10;(190,426);(147,503);94.81118317;88.19297024139736;London_0_512.map
232;True;AnyaSearch;10960;10960.5;5;9;13;(330,218);(245,198);93.28427124;87.32124598286491;London_0_512.map
233;True;AnyaSearch;26006;26006.7;25;32;56;(179,359);(194,445);92.21320343;87.29833904490967;London_0_512.map
234;True;AnyaSearch;29992;29992.8;8;17;24;(309,354);(257,427);94.53910522;89.62700485902673;London_0_512.map
235;True;AnyaSearch;21001;21001.9;15;19;33;(492,430);(510,343);94.45584412;89.01099165662842;London_0_512.map
236;True;AnyaSearch;18999;18999.0;3;6;8;(16,287);(103,270);94.04163055;88.64536084872124;London_0_512.map
237;True;AnyaSearch;21060;21060.3;22;32;53;(76,364);(149,318);93.81118317;87.72307831990054;London_0_512.map
238;True;AnyaSearch;22996;22996.9;9;15;23;(266,402);(266,310);92.0;92.0;London_0_512.map
239;True;AnyaSearch;45991;45991.8;19;29;47;(120,434);(66,365);92.53910522;88.07622195096772;London_0_512.map
240;True;AnyaSearch;8273;8273.4;4;10;13;(373,359);(287,383);95.94112549;89.28605714219886;London_0_512.map
241;True;AnyaSearch;19960;19960.9;13;21;33;(264,305);(236,220);96.59797974;89.49301648732151;London_0_512.map
