exp;path_found;alg;wallt_micro;runt_micro;expanded;generated;heapops;start;target;gridcost;realcost;map
1;True;AnyaSearch;3668;3668.4;3;6;8;(277,55);(276,56);1.41421356;1.4142135623730951;random512-20-8.map
2;True;AnyaSearch;1069;1069.0;1;1;1;(420,6);(420,6);0.0;0.0;random512-20-8.map
3;True;AnyaSearch;3214;3214.3;7;23;29;(106,338);(106,339);1.0;1.0;random512-20-8.map
4;True;AnyaSearch;2045;1023.1;2;2;3;(171,73);(171,74);1.0;1.0;random512-20-8.map
5;True;AnyaSearch;1003;1003.8;1;1;1;(482,497);(482,497);0.0;0.0;random512-20-8.map
6;True;AnyaSearch;1148;1148.6;3;10;12;(76,412);(77,413);2.0;1.4142135623730951;random512-20-8.map
7;True;AnyaSearch;1016;1016.9;2;6;7;(107,85);(107,86);1.0;1.0;random512-20-8.map
8;True;AnyaSearch;966;966.0;3;9;11;(326,6);(326,7);1.0;1.0;random512-20-8.map
9;True;AnyaSearch;3912;3912.1;9;30;38;(185,115);(185,118);3.0;3.0;random512-20-8.map
10;True;AnyaSearch;2499;2499.9;4;12;15;(278,168);(275,167);3.41421356;3.1622776601683795;random512-20-8.map
11;True;AnyaSearch;4143;4143.4;5;17;21;(333,65);(328,63);5.82842712;5.385164807134504;random512-20-8.map
12;True;AnyaSearch;7555;7555.6;12;26;37;(318,84);(318,78);6.0;6.0;random512-20-8.map
13;True;AnyaSearch;3060;3060.8;7;24;30;(169,495);(172,492);6.0;4.650281539872885;random512-20-8.map
14;True;AnyaSearch;3483;3483.3;4;11;14;(482,44);(480,47);4.41421356;3.8284271247461903;random512-20-8.map
15;True;AnyaSearch;3915;3915.8;8;22;29;(114,23);(114,18);5.0;5.0;random512-20-8.map
16;True;AnyaSearch;9550;9550.0;16;48;63;(472,19);(475,14);7.41421356;6.39834563766817;random512-20-8.map
17;True;AnyaSearch;5525;5525.3;8;14;21;(395,426);(400,423);7.41421356;6.650281539872885;random512-20-8.map
18;True;AnyaSearch;4294;4294.5;6;17;22;(172,118);(178,117);7.0;6.23606797749979;random512-20-8.map
19;True;AnyaSearch;7526;7526.7;12;36;47;(96,482);(96,488);6.82842712;6.0;random512-20-8.map
20;True;AnyaSearch;3000;3000.3;7;17;23;(127,20);(127,16);4.0;4.0;random512-20-8.map
21;True;AnyaSearch;5526;5526.1;13;39;51;(396,150);(398,159);11.24264069;9.219544457292887;random512-20-8.map
22;True;AnyaSearch;4284;4284.1;10;29;38;(241,105);(240,99);10.41421356;9.242640687119286;random512-20-8.map
23;True;AnyaSearch;3679;3679.7;9;22;30;(381,7);(379,15);9.41421356;8.318830507798008;random512-20-8.map
24;True;AnyaSearch;3603;3603.2;10;23;32;(291,276);(297,272);8.82842712;7.3005630797457695;random512-20-8.map
25;True;AnyaSearch;3143;3143.6;7;22;28;(398,32);(404,27);8.65685425;7.810249675906654;random512-20-8.map
26;True;AnyaSearch;6488;6488.3;8;20;27;(338,415);(344,411);10.24264069;7.478708664619075;random512-20-8.map
27;True;AnyaSearch;9921;9921.9;23;60;82;(435,287);(429,294);10.65685425;9.59625606037856;random512-20-8.map
28;True;AnyaSearch;2533;2533.1;5;16;20;(105,497);(94,496);11.41421356;11.045361017187261;random512-20-8.map
29;True;AnyaSearch;3534;3534.9;8;22;29;(230,364);(226,356);10.24264069;8.94427190999916;random512-20-8.map
30;True;AnyaSearch;3806;3806.3;4;9;12;(446,45);(453,46);8.82842712;7.123105625617661;random512-20-8.map
31;True;AnyaSearch;9618;9618.2;21;49;69;(354,115);(351,105);12.41421356;10.486832980505138;random512-20-8.map
32;True;AnyaSearch;6097;6097.3;9;28;36;(370,241);(366,253);14.24264069;12.66710937093519;random512-20-8.map
33;True;AnyaSearch;15029;15029.2;34;85;114;(186,40);(184,29);13.82842712;12.414213562373096;random512-20-8.map
34;True;AnyaSearch;7673;7673.4;11;29;39;(197,388);(184,390);13.82842712;13.198039027185569;random512-20-8.map
35;True;AnyaSearch;4042;4042.1;9;23;31;(126,95);(115,99);14.41421356;11.91157871363405;random512-20-8.map
36;True;AnyaSearch;7143;7143.3;16;40;55;(420,65);(409,57);14.89949493;13.62209010487971;random512-20-8.map
37;True;AnyaSearch;13423;13423.5;28;83;107;(257,36);(252,25);14.82842712;12.851841083363698;random512-20-8.map
38;True;AnyaSearch;6917;6917.8;18;40;57;(282,388);(277,394);12.41421356;8.63441361516796;random512-20-8.map
39;True;AnyaSearch;8110;8110.7;17;40;56;(133,484);(123,479);15.82842712;14.073467315212788;random512-20-8.map
40;True;AnyaSearch;11554;11554.7;29;58;85;(409,228);(412,240);15.82842712;13.733433128760744;random512-20-8.map
41;True;AnyaSearch;6114;6114.9;15;36;50;(375,493);(382,507);17.48528137;15.94734059783891;random512-20-8.map
42;True;AnyaSearch;10607;10607.6;22;51;69;(350,232);(333,235);19.07106781;17.808739641064047;random512-20-8.map
43;True;AnyaSearch;15523;15523.8;35;82;116;(386,323);(377,333);16.07106781;13.779271744364845;random512-20-8.map
44;True;AnyaSearch;6646;6646.7;14;34;47;(176,277);(189,270);17.07106781;14.821667977443793;random512-20-8.map
45;True;AnyaSearch;3959;3959.3;8;21;28;(464,242);(455,254);16.3137085;15.0;random512-20-8.map
46;True;AnyaSearch;10391;10391.6;17;44;60;(280,391);(292,403);18.72792206;16.970562748477143;random512-20-8.map
47;True;AnyaSearch;23312;23312.2;28;74;99;(16,428);(25,416);18.07106781;16.172747282920035;random512-20-8.map
48;True;AnyaSearch;9677;9677.3;20;47;63;(422,47);(412,35);17.3137085;15.850294765860617;random512-20-8.map
49;True;AnyaSearch;9344;9344.3;13;34;46;(346,20);(334,20);16.24264069;13.516177866780307;random512-20-8.map
50;True;AnyaSearch;14524;14524.0;33;89;114;(181,371);(194,360);19.3137085;17.543203766865055;random512-20-8.map
51;True;AnyaSearch;22200;22200.8;43;111;153;(231,307);(224,322);21.3137085;18.65937901959149;random512-20-8.map
52;True;AnyaSearch;47061;47061.9;104;258;320;(190,357);(184,373);20.14213562;17.77269903474535;random512-20-8.map
53;True;AnyaSearch;12043;12043.8;23;59;81;(493,394);(497,415);23.82842712;21.492499163281476;random512-20-8.map
54;True;AnyaSearch;31709;31709.7;68;147;199;(36,142);(30,126);20.24264069;18.221324381327896;random512-20-8.map
55;True;AnyaSearch;20301;20301.5;44;106;145;(104,448);(111,469);23.89949493;22.498061265780493;random512-20-8.map
56;True;AnyaSearch;20998;20998.5;35;96;130;(402,40);(415,25);23.89949493;20.272875147708024;random512-20-8.map
57;True;AnyaSearch;16063;16063.0;37;84;119;(64,93);(50,83);20.48528137;18.176706744056354;random512-20-8.map
58;True;AnyaSearch;13861;13861.6;28;88;115;(48,468);(54,447);23.48528137;22.271506342398357;random512-20-8.map
59;True;AnyaSearch;14150;14150.4;31;80;110;(143,207);(149,189);23.07106781;19.176835865719205;random512-20-8.map
60;True;AnyaSearch;7608;7608.1;14;36;49;(89,508);(105,497);21.14213562;19.4164878389476;random512-20-8.map
61;True;AnyaSearch;13996;13996.9;21;48;68;(203,38);(224,49);26.97056274;24.571844006669345;random512-20-8.map
62;True;AnyaSearch;32320;32320.8;66;162;211;(425,195);(410,213);26.55634918;24.243817826631933;random512-20-8.map
63;True;AnyaSearch;20597;20597.6;47;121;164;(498,313);(499,339);27.24264069;26.23606797749979;random512-20-8.map
64;True;AnyaSearch;42744;42744.7;97;219;265;(149,193);(130,183);25.72792206;23.112844364904113;random512-20-8.map
65;True;AnyaSearch;27241;27241.1;56;125;178;(302,199);(310,219);26.72792206;22.587245678645786;random512-20-8.map
66;True;AnyaSearch;18176;18176.6;41;108;147;(84,125);(64,133);24.48528137;21.837868826543726;random512-20-8.map
67;True;AnyaSearch;14377;14377.3;35;86;120;(95,157);(85,177);25.3137085;22.360679774997898;random512-20-8.map
68;True;AnyaSearch;47078;47078.0;110;244;319;(443,86);(441,65);27.72792206;23.81769306884381;random512-20-8.map
69;True;AnyaSearch;20739;20739.5;45;119;163;(158,108);(152,86);27.65685425;24.676008193960257;random512-20-8.map
70;True;AnyaSearch;31314;31314.8;68;152;200;(437,395);(420,384);25.07106781;21.15345193391368;random512-20-8.map
71;True;AnyaSearch;23036;23036.2;45;103;125;(310,85);(285,88);28.48528137;25.773387165490547;random512-20-8.map
72;True;AnyaSearch;14084;14084.3;34;80;113;(350,145);(375,149);30.89949493;26.71088323745356;random512-20-8.map
73;True;AnyaSearch;52461;52461.5;133;298;389;(95,186);(101,210);28.24264069;26.09975124224178;random512-20-8.map
74;True;AnyaSearch;12675;12675.0;31;67;94;(470,498);(443,504);31.48528137;28.039347939793455;random512-20-8.map
75;True;AnyaSearch;9417;9417.9;19;42;60;(51,115);(24,120);29.65685425;27.58882879890265;random512-20-8.map
76;True;AnyaSearch;93249;93249.5;212;474;575;(200,300);(209,277);31.55634918;27.425083377895575;random512-20-8.map
77;True;AnyaSearch;8139;8139.4;18;48;65;(161,42);(182,26);28.79898987;26.406819081807484;random512-20-8.map
78;True;AnyaSearch;24867;24867.9;65;148;187;(425,253);(403,262);28.3137085;25.47937956932987;random512-20-8.map
79;True;AnyaSearch;18555;18555.5;46;105;148;(469,86);(445,99);31.14213562;27.63550223423292;random512-20-8.map
80;True;AnyaSearch;50432;50432.7;135;334;358;(55,424);(82,418);30.89949493;28.543212307077685;random512-20-8.map
81;True;AnyaSearch;24419;24419.9;58;142;196;(389,346);(367,363);32.55634918;28.460164921278533;random512-20-8.map
82;True;AnyaSearch;26831;26831.7;62;137;188;(412,231);(414,201);34.48528137;31.102812363057314;random512-20-8.map
83;True;AnyaSearch;15060;15060.6;29;71;99;(438,255);(463,235);33.87005768;32.176509380035476;random512-20-8.map
84;True;AnyaSearch;11820;11820.2;29;62;89;(148,443);(180,447);34.48528137;32.495935083409336;random512-20-8.map
85;True;AnyaSearch;30037;30037.3;54;133;178;(448,120);(451,88);33.82842712;32.250959176678705;random512-20-8.map
86;True;AnyaSearch;70613;70613.2;127;265;362;(19,359);(1,382);33.97056274;30.855745008339923;random512-20-8.map
87;True;AnyaSearch;45389;45389.8;125;292;364;(218,122);(245,107);35.55634918;31.540195047648233;random512-20-8.map
88;True;AnyaSearch;21357;21357.3;50;127;171;(355,269);(366,296);34.48528137;29.356657734535016;random512-20-8.map
89;True;AnyaSearch;31883;31883.2;75;173;218;(20,56);(45,68);32.3137085;28.80312733695487;random512-20-8.map
90;True;AnyaSearch;15240;15240.0;39;86;116;(84,246);(56,240);33.89949493;29.577888106116767;random512-20-8.map
91;True;AnyaSearch;35571;35571.9;86;196;281;(60,103);(74,133);38.14213562;33.53382597609628;random512-20-8.map
92;True;AnyaSearch;47627;47627.7;104;246;300;(168,282);(134,272);39.89949493;36.7703495512619;random512-20-8.map
93;True;AnyaSearch;48905;48905.2;124;261;327;(509,91);(488,69);36.79898987;31.497338385987774;random512-20-8.map
94;True;AnyaSearch;22980;22980.9;57;141;186;(203,369);(180,346);37.79898987;32.73326618226538;random512-20-8.map
95;True;AnyaSearch;10120;10120.9;21;65;85;(233,126);(270,129);39.07106781;37.283026040203836;random512-20-8.map
96;True;AnyaSearch;12500;12500.1;21;58;78;(346,204);(312,199);38.07106781;34.822446999139096;random512-20-8.map
97;True;AnyaSearch;22308;22308.4;53;125;177;(491,213);(460,197);39.38477631;35.14701715884012;random512-20-8.map
98;True;AnyaSearch;27370;27370.8;63;147;207;(121,310);(138,279);39.21320343;35.632671423690894;random512-20-8.map
99;True;AnyaSearch;56752;56752.0;134;305;397;(279,147);(259,172);37.38477631;33.34876634970788;random512-20-8.map
100;True;AnyaSearch;11431;11431.2;31;70;100;(104,53);(135,64);36.72792206;33.14547539365743;random512-20-8.map
101;True;AnyaSearch;33858;33858.7;83;167;242;(133,443);(158,469);41.04163055;37.138076918423494;random512-20-8.map
102;True;AnyaSearch;57555;57555.1;128;297;385;(382,266);(365,296);40.55634918;35.430251559635494;random512-20-8.map
103;True;AnyaSearch;40712;40712.8;108;226;294;(137,344);(104,330);40.21320343;36.65738701350904;random512-20-8.map
104;True;AnyaSearch;40009;40009.9;79;197;261;(305,423);(294,389);40.55634918;36.78876818113568;random512-20-8.map
105;True;AnyaSearch;30429;30429.2;71;157;227;(406,136);(423,102);43.97056274;39.7938953945401;random512-20-8.map
106;True;AnyaSearch;23303;23303.4;60;146;203;(165,78);(146,49);40.97056274;35.41284704712474;random512-20-8.map
107;True;AnyaSearch;127415;127415.5;274;561;748;(58,472);(57,437);40.97056274;36.74253060847935;random512-20-8.map
108;True;AnyaSearch;66813;66813.0;129;292;392;(351,415);(332,444);41.55634918;36.16707666013498;random512-20-8.map
109;True;AnyaSearch;22726;22726.7;51;126;176;(170,380);(171,341);43.89949493;41.62185223972874;random512-20-8.map
110;True;AnyaSearch;29040;29040.7;76;172;212;(58,201);(96,197);43.89949493;39.1195825810594;random512-20-8.map
111;True;AnyaSearch;367112;367112.3;832;1967;1925;(308,90);(344,85);44.07106781;41.74433841025195;random512-20-8.map
112;True;AnyaSearch;38621;38621.8;84;221;287;(43,42);(32,2);44.55634918;41.65405836447231;random512-20-8.map
113;True;AnyaSearch;64253;64253.2;154;367;491;(138,190);(135,229);45.3137085;40.49466172751859;random512-20-8.map
114;True;AnyaSearch;63880;63880.0;142;338;449;(99,286);(110,244);47.14213562;43.993282161065316;random512-20-8.map
115;True;AnyaSearch;42908;42908.3;81;206;247;(300,47);(259,46);45.55634918;41.548407101279096;random512-20-8.map
116;True;AnyaSearch;36466;36466.3;77;186;261;(232,48);(238,7);46.65685425;41.75110645907103;random512-20-8.map
117;True;AnyaSearch;46488;46488.3;104;233;323;(37,482);(50,444);45.14213562;40.844159220775566;random512-20-8.map
118;True;AnyaSearch;44962;44962.4;91;232;314;(178,250);(180,293);45.48528137;43.153830342163694;random512-20-8.map
119;True;AnyaSearch;28955;28955.9;53;114;161;(427,302);(466,288);45.97056274;41.848987412663185;random512-20-8.map
120;True;AnyaSearch;44529;44529.0;92;197;256;(156,426);(188,450);44.87005768;40.953898986229646;random512-20-8.map
121;True;AnyaSearch;54935;54935.6;106;240;299;(452,283);(496,289);49.3137085;45.10547343858792;random512-20-8.map
122;True;AnyaSearch;143707;143707.6;337;770;912;(455,93);(437,58);48.21320343;42.77547738117075;random512-20-8.map
123;True;AnyaSearch;63472;63472.7;151;347;453;(419,65);(395,29);51.79898987;44.3535099502711;random512-20-8.map
124;True;AnyaSearch;86364;86364.4;188;428;540;(296,323);(331,344);49.79898987;42.593005352072325;random512-20-8.map
125;True;AnyaSearch;27985;27985.5;52;133;183;(185,231);(144,251);51.04163055;45.75019968641137;random512-20-8.map
126;True;AnyaSearch;112640;112640.7;256;571;638;(73,201);(33,220);51.62741699;47.414669596103394;random512-20-8.map
127;True;AnyaSearch;37090;37090.7;86;185;264;(361,183);(331,214);51.87005768;45.23852766245382;random512-20-8.map
128;True;AnyaSearch;52855;52855.7;139;298;364;(276,465);(318,478);49.97056274;44.94649092497627;random512-20-8.map
129;True;AnyaSearch;17281;17281.5;47;97;142;(355,270);(331,236);48.04163055;42.00880969214093;random512-20-8.map
130;True;AnyaSearch;181478;181478.1;377;852;1047;(258,254);(248,299);51.72792206;47.57258491873327;random512-20-8.map
131;True;AnyaSearch;23659;23659.6;52;116;159;(151,436);(121,404);52.87005768;45.87803728388583;random512-20-8.map
132;True;AnyaSearch;98071;98071.4;248;544;641;(342,265);(384,284);54.55634918;48.566755825634836;random512-20-8.map
133;True;AnyaSearch;71714;71714.6;137;311;424;(362,75);(316,93);54.87005768;50.167460819639956;random512-20-8.map
134;True;AnyaSearch;270381;270381.5;610;1412;1647;(261,397);(236,364);54.04163055;46.83739634375348;random512-20-8.map
135;True;AnyaSearch;59029;59029.3;146;320;381;(32,301);(77,302);53.3137085;47.3542768548054;random512-20-8.map
136;True;AnyaSearch;37638;37638.7;85;200;278;(440,153);(420,196);54.21320343;48.35574967824879;random512-20-8.map
137;True;AnyaSearch;57024;57024.0;113;279;375;(99,144);(104,192);54.3137085;48.679382530260895;random512-20-8.map
138;True;AnyaSearch;32360;32360.2;79;182;243;(311,165);(347,197);53.94112549;48.41975905133013;random512-20-8.map
139;True;AnyaSearch;112402;112402.5;255;586;682;(406,107);(366,129);55.79898987;49.36413113826321;random512-20-8.map
140;True;AnyaSearch;97047;97047.8;217;490;622;(355,323);(324,359);54.11269836;48.588500508908226;random512-20-8.map
141;True;AnyaSearch;101615;101615.8;226;542;703;(367,390);(361,442);56.97056274;52.99166469127195;random512-20-8.map
142;True;AnyaSearch;82669;82669.0;195;479;618;(305,102);(286,56);58.55634918;51.43018270097337;random512-20-8.map
143;True;AnyaSearch;90626;90626.0;174;378;533;(379,145);(403,101);56.87005768;51.167399082776484;random512-20-8.map
144;True;AnyaSearch;205848;205848.3;441;1044;1224;(15,118);(5,67);57.97056274;53.14612001458876;random512-20-8.map
145;True;AnyaSearch;124839;124839.0;270;616;810;(365,506);(341,459);59.87005768;53.99276001339959;random512-20-8.map
146;True;AnyaSearch;30112;30112.3;63;159;211;(48,455);(58,506);56.3137085;52.124286481633405;random512-20-8.map
147;True;AnyaSearch;111442;111442.7;258;589;663;(447,57);(400,48);56.14213562;50.645729693158984;random512-20-8.map
148;True;AnyaSearch;78723;78723.7;162;332;465;(168,265);(190,217);58.28427124;53.58035633455721;random512-20-8.map
149;True;AnyaSearch;72781;72781.8;185;394;532;(13,150);(50,113);59.35533905;54.17372574597399;random512-20-8.map
150;True;AnyaSearch;70078;70078.1;131;325;416;(213,507);(171,480);58.45584412;50.844727758971786;random512-20-8.map
151;True;AnyaSearch;143400;143400.5;306;714;897;(317,448);(306,399);60.72792206;54.128073073309;random512-20-8.map
152;True;AnyaSearch;25938;25938.5;68;142;186;(222,197);(279,203);62.3137085;57.84792145452663;random512-20-8.map
153;True;AnyaSearch;60102;60102.0;137;303;410;(120,109);(90,153);61.6984848;54.42862483598149;random512-20-8.map
154;True;AnyaSearch;25347;25347.1;70;163;204;(105,327);(161,322);61.48528137;56.65295533087962;random512-20-8.map
155;True;AnyaSearch;70590;70590.2;154;332;464;(319,214);(321,268);62.72792206;55.16092139628438;random512-20-8.map
156;True;AnyaSearch;155198;155198.7;351;783;989;(9,305);(26,254);61.79898987;55.945301454562816;random512-20-8.map
157;True;AnyaSearch;56528;56528.8;113;262;307;(388,128);(444,132);63.21320343;57.04346283940629;random512-20-8.map
158;True;AnyaSearch;73714;73714.4;132;309;402;(494,207);(453,244);62.18376617;55.801996092084245;random512-20-8.map
159;True;AnyaSearch;118090;118090.1;205;445;552;(6,353);(58,341);60.62741699;54.70395520898043;random512-20-8.map
160;True;AnyaSearch;128917;128917.1;264;587;704;(148,297);(103,269);62.11269836;54.20215488608756;random512-20-8.map
161;True;AnyaSearch;110977;110977.2;180;423;575;(212,347);(207,289);64.3137085;59.754006484851175;random512-20-8.map
162;True;AnyaSearch;87930;87930.8;217;526;583;(235,229);(290,248);65.45584412;59.05042585964958;random512-20-8.map
163;True;AnyaSearch;141950;141950.7;265;615;694;(13,417);(58,386);65.45584412;56.97231555783915;random512-20-8.map
164;True;AnyaSearch;90812;90812.6;212;495;655;(233,114);(251,168);64.38477631;57.55283845377387;random512-20-8.map
165;True;AnyaSearch;31706;31706.0;77;198;252;(351,318);(407,294);66.52691193;61.15532869375765;random512-20-8.map
166;True;AnyaSearch;57759;57759.4;150;315;417;(353,210);(404,240);67.52691193;61.05646691756409;random512-20-8.map
167;True;AnyaSearch;102398;102398.4;237;539;735;(86,191);(115,240);65.11269836;58.15437340030776;random512-20-8.map
168;True;AnyaSearch;118178;118178.2;269;640;823;(251,371);(280,419);65.87005768;56.864065157730096;random512-20-8.map
169;True;AnyaSearch;122411;122411.6;278;673;826;(176,252);(144,302);67.94112549;60.113817267012706;random512-20-8.map
170;True;AnyaSearch;124353;124353.0;238;599;784;(120,377);(129,316);66.97056274;62.6116228993779;random512-20-8.map
171;True;AnyaSearch;68947;68947.0;169;347;447;(224,53);(278,77);69.6984848;61.30616381789403;random512-20-8.map
172;True;AnyaSearch;250776;250776.0;505;1158;1386;(435,249);(449,308);69.62741699;62.69325550061496;random512-20-8.map
173;True;AnyaSearch;54151;54151.6;118;279;350;(426,125);(483,101);68.6984848;62.47359901120986;random512-20-8.map
174;True;AnyaSearch;466721;466721.5;1032;2552;2408;(39,274);(103,265);71.97056274;67.73383164247814;random512-20-8.map
175;True;AnyaSearch;43121;43121.4;107;244;297;(477,97);(411,90);71.97056274;66.9147343134994;random512-20-8.map
176;True;AnyaSearch;103063;103063.5;220;489;641;(131,466);(114,404);69.62741699;64.97366491765511;random512-20-8.map
177;True;AnyaSearch;67125;67125.0;157;365;498;(148,277);(167,338);70.04163055;64.41546645345824;random512-20-8.map
178;True;AnyaSearch;108533;108533.0;253;587;740;(101,488);(120,426);71.87005768;66.11178501815115;random512-20-8.map
179;True;AnyaSearch;171199;171199.6;378;829;1034;(291,210);(334,255);71.0121933;63.380977309218885;random512-20-8.map
180;True;AnyaSearch;119132;119132.4;270;606;783;(156,44);(184,102);71.35533905;65.39790925848058;random512-20-8.map
181;True;AnyaSearch;111211;111211.4;283;613;783;(450,54);(395,17);75.84062042;67.20090109087471;random512-20-8.map
182;True;AnyaSearch;327951;327951.4;755;1794;1906;(250,118);(194,142);73.11269836;64.32667780739351;random512-20-8.map
183;True;AnyaSearch;213093;213093.3;411;951;1131;(465,457);(418,499);73.18376617;64.49226330506545;random512-20-8.map
184;True;AnyaSearch;141591;141591.7;341;750;948;(60,210);(96,159);72.59797974;63.901232858574886;random512-20-8.map
185;True;AnyaSearch;38996;38996.0;98;224;313;(338,26);(274,0);75.94112549;69.33191965704124;random512-20-8.map
186;True;AnyaSearch;344309;344309.2;766;1775;2060;(257,159);(273,94);75.28427124;68.56985279183955;random512-20-8.map
187;True;AnyaSearch;65326;65326.5;131;307;428;(459,327);(406,294);74.42640686;67.38820468352971;random512-20-8.map
188;True;AnyaSearch;181086;181086.1;391;866;932;(123,309);(186,318);75.55634918;65.73006831245941;random512-20-8.map
189;True;AnyaSearch;148035;148035.8;352;740;980;(406,374);(440,426);73.11269836;64.7577715628288;random512-20-8.map
190;True;AnyaSearch;121220;121220.0;304;751;787;(121,238);(189,231);74.55634918;69.40197146128303;random512-20-8.map
191;True;AnyaSearch;90991;90991.8;206;498;554;(84,359);(153,347);76.21320343;70.6789663718455;random512-20-8.map
192;True;AnyaSearch;235145;235145.1;477;1105;1400;(141,235);(120,168);78.62741699;71.71911842939191;random512-20-8.map
193;True;AnyaSearch;122563;122563.6;279;631;829;(30,168);(73,113);79.84062042;71.25104629199161;random512-20-8.map
194;True;AnyaSearch;69885;69885.8;141;348;402;(206,276);(132,271);79.97056274;74.70445365372983;random512-20-8.map
195;True;AnyaSearch;87642;87642.6;172;385;532;(116,263);(136,327);79.6984848;69.91005950523014;random512-20-8.map
196;True;AnyaSearch;73093;73093.8;135;308;399;(153,347);(87,322);77.52691193;71.25304472024581;random512-20-8.map
197;True;AnyaSearch;541317;541317.8;994;2297;2589;(350,66);(361,132);77.04163055;69.59980292066521;random512-20-8.map
198;True;AnyaSearch;182467;182467.7;418;983;1074;(253,165);(319,181);78.38477631;70.52213419819735;random512-20-8.map
199;True;AnyaSearch;177136;177136.5;373;899;1122;(420,303);(453,361);76.94112549;67.81471572837089;random512-20-8.map
200;True;AnyaSearch;203393;203393.2;370;841;1060;(30,430);(65,487);76.18376617;68.08521351519403;random512-20-8.map
201;True;AnyaSearch;343748;343748.0;776;1904;1877;(243,375);(317,382);80.55634918;76.01969480591235;random512-20-8.map
202;True;AnyaSearch;103296;103296.7;251;562;685;(228,135);(288,93);83.84062042;74.60663523833922;random512-20-8.map
203;True;AnyaSearch;281934;281934.8;616;1406;1669;(429,305);(391,247);81.0121933;71.44604224618476;random512-20-8.map
204;True;AnyaSearch;453219;453219.4;1015;2464;2719;(380,505);(340,446);81.66904755;73.61831051559177;random512-20-8.map
205;True;AnyaSearch;367639;367639.0;771;1764;2074;(490,355);(461,296);80.52691193;70.05930630867444;random512-20-8.map
206;True;AnyaSearch;150757;150757.0;301;725;910;(237,358);(298,396);82.59797974;72.97099177692908;random512-20-8.map
207;True;AnyaSearch;212453;212453.5;457;1057;1323;(172,62);(133,1);83.0121933;73.58306385469749;random512-20-8.map
208;True;AnyaSearch;130190;130190.9;320;737;888;(355,217);(287,187);83.94112549;75.3905070277868;random512-20-8.map
209;True;AnyaSearch;269272;269272.8;571;1320;1613;(109,299);(111,222);83.38477631;78.31210191797123;random512-20-8.map
210;True;AnyaSearch;188864;188864.3;406;909;1113;(67,460);(111,405);81.42640686;72.18412172478695;random512-20-8.map
211;True;AnyaSearch;172585;172585.0;292;689;867;(30,105);(82,154);84.25483398;73.44561624856588;random512-20-8.map
212;True;AnyaSearch;390317;390317.9;832;1892;2130;(319,261);(261,211);86.32590179;79.05602543086731;random512-20-8.map
213;True;AnyaSearch;202234;202234.7;435;1013;1281;(122,143);(117,66);84.97056274;78.11986941379149;random512-20-8.map
214;True;AnyaSearch;123270;123270.5;271;628;730;(343,406);(273,381);84.11269836;75.76717704820811;random512-20-8.map
215;True;AnyaSearch;232655;232655.7;550;1314;1388;(197,304);(122,322);85.87005768;78.61934378425073;random512-20-8.map
216;True;AnyaSearch;215236;215236.9;505;1132;1461;(132,195);(83,142);86.76955261;75.39149370150979;random512-20-8.map
217;True;AnyaSearch;148766;148766.2;336;708;899;(312,234);(379,202);86.59797974;76.56158009679686;random512-20-8.map
218;True;AnyaSearch;252372;252372.7;522;1214;1501;(76,180);(46,111);85.52691193;76.19364312818423;random512-20-8.map
219;True;AnyaSearch;102510;102510.5;229;514;622;(445,384);(368,369);86.87005768;80.82871857124154;random512-20-8.map
220;True;AnyaSearch;136922;136922.1;330;741;887;(14,356);(77,390);84.11269836;73.38097662428947;random512-20-8.map
221;True;AnyaSearch;403303;403303.7;777;1827;2210;(142,44);(169,119);89.11269836;81.07786980914248;random512-20-8.map
222;True;AnyaSearch;251371;251371.2;494;1102;1417;(80,23);(87,101);89.04163055;79.67816946839004;random512-20-8.map
223;True;AnyaSearch;194861;194861.0;390;922;1138;(192,110);(134,57);90.15432892;81.22003605878399;random512-20-8.map
224;True;AnyaSearch;281956;281956.3;534;1223;1548;(319,110);(309,188);90.62741699;80.89837197835067;random512-20-8.map
225;True;AnyaSearch;111801;111801.2;247;584;746;(141,286);(208,245);90.66904755;79.85500855405424;random512-20-8.map
226;True;AnyaSearch;103950;103950.8;207;542;682;(218,321);(159,266);89.3969696;81.3669491223277;random512-20-8.map
227;True;AnyaSearch;247387;247387.7;481;1059;1323;(168,492);(146,416);89.45584412;82.09464239895763;random512-20-8.map
228;True;AnyaSearch;967602;967602.5;2060;4870;4765;(15,244);(85,212);90.18376617;81.65438645557587;random512-20-8.map
229;True;AnyaSearch;195522;195522.1;430;934;1190;(46,170);(0,103);91.32590179;82.05805493765487;random512-20-8.map
230;True;AnyaSearch;157744;157744.8;382;942;1003;(484,159);(402,172);91.38477631;83.94876812736018;random512-20-8.map
231;True;AnyaSearch;56976;56976.5;98;239;306;(328,391);(417,395);95.97056274;90.02360649072013;random512-20-8.map
232;True;AnyaSearch;262688;262688.5;554;1236;1498;(14,298);(66,240);93.0121933;80.12411662864535;random512-20-8.map
233;True;AnyaSearch;228976;228976.5;436;1008;1320;(315,170);(287,250);95.94112549;86.78643487408765;random512-20-8.map
234;True;AnyaSearch;194072;194072.1;465;1003;1187;(209,69);(130,74);93.6984848;82.91090431108353;random512-20-8.map
235;True;AnyaSearch;112614;112614.3;182;419;559;(388,213);(315,174);92.66904755;83.53184469813574;random512-20-8.map
236;True;AnyaSearch;346075;346075.9;736;1665;2004;(106,174);(110,92);92.28427124;83.9022142957688;random512-20-8.map
